randomID,wave,country,timeZone,age,years_over18,gender,employment,eduLevel,RecordedDate,duration,confounds,extraversion,agreeableness,conscientiousness,negEmotionality,openmindedness,igd,autoSatGen,autoFrusGen,compSatGen,compFrusGen,relSatGen,relFrusGen,needSatGen,needFrusGen,autoSatGames,autoFrusGames,compSatGames,compFrusGames,relSatGames,relFrusGames,needSatGames,needFrusGames,negAffect,posAffect,dep,genWb,playtimePrevDay,playtimePrevWeek,playtimePrev2Weeks,playtimeNextDay,playtimeNextWeek,playtimeNext2Weeks,playtimeWholeStudy,playtimeHomePrevDay,playtimeHomePrevWeek,playtimeHomePrev2Weeks,playtimeHomeNextDay,playtimeHomeNextWeek,playtimeHomeNext2Weeks,playtimeHomeWholeStudy,srPlayDay,srPlayWeek,srPlay2Weeks,displacement,isDropped,isInactive,isUntrustworthy,isCareless,failedAttentionCheck,otherPeopleShare,xboxShare,xboxShareWholeStudy,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,igd_1,igd_2,igd_3,igd_4,igd_5,igd_6,igd_7,igd_8,igd_9,bpnsfs_1,bpnsfs_2,bpnsfs_3,bpnsfs_4,bpnsfs_5,bpnsfs_6,bpnsfs_7,bpnsfs_8,bpnsfs_9,bpnsfs_10,bpnsfs_11,bpnsfs_12,bpnsfs_13,bpnsfs_14,bpnsfs_15,bpnsfs_16,bpnsfs_17,bpnsfs_18,bpnsfs_19,bpnsfs_20,bpnsfs_21,bpnsfs_22,bpnsfs_23,bpnsfs_24,bang_1,bang_2,bang_3,bang_4,bang_5,bang_6,bang_7,bang_8,bang_9,bang_10,bang_11,bang_12,bang_13,bang_14,bang_15,bang_16,bang_17,bang_18,bang_19,bang_20,bang_21,bang_22,bang_23,bang_24,dep_1,dep_2,dep_3,dep_4,dep_5,dep_6,dep_7,dep_8,wemwbs_1,wemwbs_2,wemwbs_3,wemwbs_4,wemwbs_5,wemwbs_6,wemwbs_7,wemwbs_8,wemwbs_9,wemwbs_10,wemwbs_11,wemwbs_12,wemwbs_13,wemwbs_14,displace_1,displace_2,displace_3,displace_4,affect_1,affect_2,affect_3,affect_4,affect_5,affect_6,affect_7,affect_8,affect_9,affect_10,playtimePrevWeek_lag1,playtimePrev2Weeks_lag1,playtimeHomePrevWeek_lag1,playtimeHomePrev2Weeks_lag1
5585084,3,United Kingdom,NA,39,21,Man,Unable to work,Prefer not to say,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087118,5,United Kingdom,NA,27,9,Man,Unemployed and looking for work,Completed Secondary School,2023-04-19T21:15:00Z,2409,NA,NA,NA,NA,NA,NA,NA,3.5,2,3,2.25,3,3,3.1666666666666665,2.4166666666666665,6,2.6666666666666665,6,1.6666666666666667,2.3333333333333335,5,4.777777777777778,3.1111111111111107,3.6,2.2,3.1636363636363636,2.7142857142857144,0,5.619335347432024,7.112443778110944,0,3.6226415094339623,6.432989690721649,0,0,6.646525679758309,8.47976011994003,0,3.6348801631820504,7.175257731958763,0,840,6000,12000,6.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,4,2,4,2,3,3,4,2,3,2,4,4,3,3,4,2,3,3,1,2,5,7,6,6,4,2,2,2,7,6,5,7,1,3,1,1,2,4,4,1,7,1,7,7,3,2,2,4,3,4,4,2,2,1,4,4,3,4,2,2,4,3,2,1,4,2,7,7,4,7,1,2,4,2,2,4,4,3,2,5,8.595238095238095,11.142857142857144,10.297619047619047,11.327380952380953
4907025,1,United Kingdom,British Time (UK),29,11,Woman,A homemaker or stay-at-home parent,University Bachelors Degree,2023-02-10T11:26:46Z,627,I had surgery on the 30th January - I pushed myself to game and be social four days after.,3.3333333333333335,3.6666666666666665,4,3.6666666666666665,3,3.111111111111111,2.5,4.75,2.5,4.75,2.75,3.75,2.5833333333333335,4.416666666666667,5,4,6.333333333333333,3.3333333333333335,4.666666666666667,3.6666666666666665,5.333333333333333,3.6666666666666665,1.8,1.8,3.0090909090909097,3,NA,NA,NA,6.166666666666667,3.964285714285714,3.5675793650793652,0,NA,NA,NA,6.166666666666667,3.988095238095238,3.5913888888888885,0,270,720,900,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,80,70,4,4,2,5,2,2,5,5,2,5,4,2,5,4,2,4,2,4,3,5,2,2,5,1,2,5,2,4,3,5,2,4,3,3,3,5,4,5,4,4,2,5,2,5,2,4,2,4,5,5,6,5,5,4,3,6,5,7,7,5,3,5,2,6,5,5,7,2,3,3,5,7,2,2,4,3,2,2,4,3,3,4,2,3,4,3,2,2,3,4,3,2,4,3,1,3,1,5,1,2,3,1,2,1,3,2,1,2,NA,NA,NA,NA
9677362,3,United Kingdom,NA,45,27,Man,Working full-time,Vocational or Similar,2023-03-16T18:01:38Z,1303,None,NA,NA,NA,NA,NA,NA,3,2.5,4.5,1.25,4,1.75,3.8333333333333335,1.8333333333333333,7,2.6666666666666665,6,2,4,2,5.666666666666667,2.222222222222222,1,2.8,2.2636363636363637,3.642857142857143,4.693888888888889,3.0396031746031746,1.9602777777777776,5.083333333333333,1.7231563275434243,2.4986752666832057,0,4.777222222222222,3.0753174603174602,1.9840873015873015,5.083333333333333,1.8541736972704714,2.617752418754652,0,480,660,840,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,5,1,3,2,4,2,4,1,3,2,4,2,5,1,3,3,4,2,4,2,7,7,7,7,2,1,5,2,6,7,5,7,2,2,2,2,4,4,4,4,3,1,2,1,1,1,1,3,1,3,3,1,3,4,3,4,4,4,4,3,4,3,3,4,4,4,1,3,2,1,3,1,4,3,3,1,1,1,1,1,0.880952380952381,1.6294120565616474,0.8928571428571428,1.6294120565616474
7568795,5,United Kingdom,NA,29,11,Man,Working full-time,University Bachelors Degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4760184,1,United Kingdom,NA,46,28,Man,Working full-time,Completed Secondary School,2023-02-10T11:26:48Z,1247,"Nothing major, i play mlb the show a lot and it's cycle is complete and info about next years iteration is being released so I've been in a holding pattern for that other than that I've been enjoying completing old games again",3.6666666666666665,2,4.666666666666667,3.3333333333333335,4.666666666666667,2.111111111111111,3.5,3.25,4,2.25,4,1.5,3.8333333333333335,2.3333333333333335,3.6666666666666665,3,5.666666666666667,2.6666666666666665,2.6666666666666665,1,4,2.222222222222222,1.2,2.2,2.5636363636363635,3.142857142857143,NA,NA,NA,0,0,1.517857142857143,0,NA,NA,NA,0,0,1.732142857142857,0,120,1200,2100,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,94,NA,4,1,4,5,4,5,1,5,4,5,2,4,5,1,5,3,3,2,2,1,3,2,2,1,3,3,4,1,4,2,3,3,4,2,3,2,4,4,4,2,4,4,4,3,4,1,5,1,2,5,5,4,3,1,5,2,5,7,5,6,2,2,4,1,2,6,5,1,1,1,1,4,2,1,2,3,1,2,3,2,4,2,2,4,3,4,4,3,3,3,3,3,3,3,1,1,5,1,3,3,3,1,1,1,2,1,1,1,NA,NA,NA,NA
4952684,3,United Kingdom,NA,35,17,Man,Working part-time,Some University but no degree,2023-03-16T18:16:20Z,476,I recently returned back to work so I haven't been gaming as often mostly due to lack of time or feeling too tired.,NA,NA,NA,NA,NA,NA,2.75,3,3.75,2.5,2.5,2.5,3,2.6666666666666665,5.333333333333333,3.3333333333333335,5.333333333333333,2.3333333333333335,4.666666666666667,4,5.111111111111111,3.2222222222222228,1.4,1.4,3.018181818181818,2.2857142857142856,0.4166666666666667,2.3452380952380953,2.321428571428571,7.083333333333333,1.992258064516129,1.7742495658645498,0,9.93888888888889,4.821428571428572,4.18015873015873,10.75,5.764764267990074,5.346564128007938,0,180,1200,2400,3.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,4,2,3,3,3,3,4,2,1,4,2,3,3,3,3,3,2,2,4,3,7,4,5,5,2,4,4,5,4,6,6,5,4,1,2,1,4,4,6,4,4,4,4,5,2,4,2,3,3,3,3,2,2,3,1,2,2,2,3,3,2,3,2,2,2,3,2,3,4,6,2,1,1,1,2,2,2,1,1,1,2.297619047619047,4.137931034482759,3.550793650793651,6.436120069461672
4428202,5,United Kingdom,NA,29,11,Man,Working full-time,Some University but no degree,2023-04-18T16:23:41Z,8096,"Father staying, illness",NA,NA,NA,NA,NA,NA,4,1.5,4,3,4.75,2,4.25,2.1666666666666665,6,2,6.333333333333333,2.6666666666666665,4.666666666666667,1,5.666666666666667,1.8888888888888886,2,2.8,3.454545454545454,2.9285714285714284,1.1666666666666667,0.6193548387096773,0.8335400645001241,0.4444444444444445,0.3726708074534162,0.9726443768996961,0,2.6666666666666665,3.9098362282878414,3.8164227238898536,1.0666666666666667,0.5093167701863354,3.8054711246200608,0,60,300,600,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,4,2,4,1,4,2,4,3,4,1,5,2,4,2,4,1,5,1,4,5,6,5,6,7,4,1,1,3,6,7,6,5,1,3,4,1,5,5,5,4,1,1,1,1,2,3,3,3,4,4,4,3,2,2,3,4,3,4,3,3,4,2,2,3,3,3,1,1,5,4,2,4,4,3,1,2,2,2,3,1,1.0476190476190477,2.512527908707517,3.7349603174603176,5.953857603572315
5982700,1,United Kingdom,British Time (UK),50,32,Man,Working full-time,University Bachelors Degree,2023-02-10T11:26:51Z,1383,Major upheaval at work has let to decreased downtime and not much time to game.,4.333333333333333,4,4,3.3333333333333335,3,1.7777777777777777,3,3,4,2.75,5,1,4,2.25,5,3,6,2.6666666666666665,4.666666666666667,1.6666666666666667,5.222222222222222,2.444444444444444,1.2,3.6,2.9727272727272727,3.7857142857142856,NA,NA,NA,0,3.0833333333333335,2.3452380952380953,0,NA,NA,NA,0,3.0833333333333335,2.3452380952380953,0,0,180,840,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,81,5,3,3,5,1,5,5,4,4,4,3,4,5,1,4,3,1,3,1,2,1,1,3,1,3,3,5,1,4,2,4,3,5,1,3,4,3,4,5,1,5,4,2,2,5,1,4,1,5,5,7,5,1,2,6,1,6,6,6,6,1,5,2,3,5,4,5,4,2,1,2,2,2,2,3,3,2,3,3,3,3,3,3,4,4,5,4,3,4,4,4,4,4,4,1,1,2,2,3,4,5,2,4,1,2,1,1,1,NA,NA,NA,NA
263962,3,United Kingdom,NA,27,9,Man,Working full-time,University Bachelors Degree,2023-03-16T20:15:17Z,436,Put money down on a new flat to rent. Commute was affected by train strikes. Got a payrise at work.,NA,NA,NA,NA,NA,NA,3,3.5,3.5,2.5,3.75,1.5,3.4166666666666665,2.5,5.333333333333333,3.6666666666666665,5.333333333333333,3.6666666666666665,2.3333333333333335,1,4.333333333333333,2.7777777777777772,1.2,2,2.963636363636364,3.2857142857142856,2.5,2.6190476190476195,1.8273809523809523,0.16666666666666666,1.1791563275434245,1.3932026792359218,0,4.583333333333333,4.964285714285714,3.2797619047619047,0.6666666666666666,2.0962779156327547,2.208881170925329,0,240,900,2400,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,3,3,3,4,4,2,3,2,3,4,3,2,4,3,3,3,4,1,4,2,5,5,5,6,3,3,5,5,5,5,6,4,4,4,3,4,1,5,5,1,1,1,1,1,2,2,3,3,3,2,3,3,4,2,2,4,4,3,3,3,4,3,3,3,5,3,1,1,1,1,3,2,2,1,2,1,1,1,2,1,1.0357142857142856,1.4464500124038702,1.5952380952380953,2.7741602580004967
3200956,5,United Kingdom,NA,32,14,Man,Working full-time,Vocational or Similar,2023-04-18T14:01:17Z,536,None i can think of. Had food poisoning which probably stopped me playing a bit,NA,NA,NA,NA,NA,NA,3.5,4,4,2,4.75,1.75,4.083333333333333,2.5833333333333335,5.333333333333333,5.666666666666667,4.666666666666667,1.3333333333333333,5.666666666666667,4.333333333333333,5.222222222222222,3.7777777777777772,1.8,3.2,2.709090909090909,3.5,6.145277777777777,5.4996724565756825,3.85809972711486,0,1.1212008281573498,3.623100303951368,0,6.145277777777777,6.238133995037221,4.840486231704292,0,1.3075362318840578,3.927051671732523,0,720,1500,2700,3.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,2,4,2,4,4,5,1,4,2,4,4,5,2,4,2,3,4,4,2,4,2,6,5,6,5,5,5,7,5,4,5,5,5,1,2,1,2,6,6,6,5,5,4,4,3,2,3,2,2,2,2,2,2,3,4,3,4,4,4,2,3,3,4,4,3,4,4,4,3,5,3,3,3,4,3,3,2,2,2,2,1,2.229246031746032,4.548747209129249,3.455436507936508,5.0786405358471844
3228817,1,United Kingdom,British Time (UK),20,2,Man,Student,Some University but no degree,2023-02-10T11:26:54Z,894,NA,3.3333333333333335,4,4.666666666666667,3.6666666666666665,4.666666666666667,2.2222222222222223,3.5,2.5,4.25,2.75,4.5,1.25,4.083333333333333,2.1666666666666665,7,1,4,1,3,1.3333333333333333,4.666666666666667,1.111111111111111,2,3.4,1.8636363636363638,3.0714285714285716,NA,NA,NA,3.3333333333333335,3.25,3.8690476190476195,0,NA,NA,NA,3.5833333333333335,3.8333333333333335,4.2440476190476195,0,240,1920,4200,4.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,90,2,5,4,5,4,4,2,5,5,5,4,5,5,1,5,2,2,1,5,1,1,1,5,2,5,2,5,1,5,2,1,4,5,1,4,4,4,2,4,1,4,4,4,2,4,2,4,1,7,7,7,7,1,1,1,2,7,2,3,3,1,1,1,1,1,1,7,1,2,1,1,1,1,1,1,3,1,1,3,1,3,2,2,3,4,4,3,3,4,3,3,3,3,3,5,4,5,5,3,3,5,3,3,1,4,2,1,2,NA,NA,NA,NA
1889785,3,United Kingdom,NA,38,20,Man,Working full-time,Vocational or Similar,2023-03-16T18:38:25Z,814,Had to extra days at work due to others taking holidays.,NA,NA,NA,NA,NA,NA,3.5,3.25,4.5,2,4.25,1.5,4.083333333333333,2.25,7,3.6666666666666665,6.666666666666667,3.6666666666666665,3.3333333333333335,1.3333333333333333,5.666666666666667,2.888888888888889,1.6,4.6,1.990909090909091,4,1.8333333333333333,1.5714285714285714,1.488095238095238,3.5,1.2744416873449131,2.3517737534110643,0,1.9166666666666667,2.1428571428571432,2.244047619047619,3.9166666666666665,1.7985111662531017,2.82808236169685,0,135,840,1680,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,4,2,2,3,5,2,5,2,4,3,4,1,4,2,4,3,4,2,5,2,7,7,7,7,3,3,5,1,7,7,6,7,3,5,3,4,1,4,5,4,1,1,2,1,1,2,1,3,1,1,2,1,5,3,4,4,4,4,4,4,4,5,3,5,3,4,2,1,1,1,4,4,5,5,5,1,2,1,1,3,1.4047619047619047,2.286281319771769,2.3452380952380953,3.101959811461176
9347483,5,United Kingdom,NA,42,24,Woman,Working part-time,Vocational or Similar,2023-04-19T16:13:45Z,331,NA,NA,NA,NA,NA,NA,NA,3.25,2.25,4,2.5,5,1.25,4.083333333333333,2,5.666666666666667,2,5.333333333333333,3.3333333333333335,5,1.3333333333333333,5.333333333333333,2.2222222222222223,1.2,3.8,2.372727272727273,3.9285714285714284,1.5111111111111113,1.2618928392588882,0.6817842013456267,0,0.5046153846153846,0.2481089258698941,0,2.2222222222222223,2.055082623935904,1.0765013705457265,0,0.5046153846153846,0.7745839636913767,0,224,810,2100,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,1,4,2,3,2,5,1,4,2,3,2,5,2,4,3,3,2,5,1,4,3,6,6,6,5,3,2,1,5,6,5,5,6,5,2,3,1,5,7,6,4,2,1,1,1,1,1,2,3,3,1,3,1,3,3,2,4,5,4,4,5,5,4,4,3,5,4,1,1,1,3,4,4,4,3,4,1,2,1,1,1,0.10714285714285715,0.3035714285714286,0.10714285714285715,0.994047619047619
2744415,1,United Kingdom,British Time (UK),33,15,Man,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-02-10T11:26:58Z,781,"My grandparent died on the 25th January, I am obviously feeling down and have played less than normal as to comfort my mum",3.6666666666666665,3.6666666666666665,3,3,3.3333333333333335,1.8888888888888888,3,2.25,4.5,2,3.5,1.75,3.6666666666666665,2,5.333333333333333,3,4.666666666666667,3.3333333333333335,4.666666666666667,3.6666666666666665,4.888888888888889,3.3333333333333335,1.4,2.8,3.4272727272727272,3.142857142857143,NA,NA,NA,0,3.797619047619047,2.452380952380953,0,NA,NA,NA,0.08333333333333333,3.976190476190476,2.601190476190476,0,240,900,900,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,100,2,5,4,3,4,5,4,2,4,2,4,2,3,2,4,4,1,2,1,1,2,1,4,1,2,2,4,1,5,2,3,2,3,2,5,2,5,3,4,2,4,2,2,2,3,2,4,2,6,4,4,6,4,2,3,1,4,5,5,4,2,4,4,4,5,1,5,4,5,1,5,3,3,3,4,4,3,3,4,3,3,3,4,4,3,4,2,4,3,3,3,3,2,3,1,4,3,3,3,3,3,2,3,1,1,2,2,1,NA,NA,NA,NA
8908165,3,United Kingdom,NA,42,24,Man,Working full-time,Vocational or Similar,2023-03-18T09:57:28Z,38875,NA,NA,NA,NA,NA,NA,NA,3,2.5,3,2.5,4.75,1.75,3.5833333333333335,2.25,7,4,5,1,4.333333333333333,3.3333333333333335,5.444444444444444,2.777777777777778,1,1.6,1.6909090909090911,3.5,10.25,10.845238095238097,10.160714285714285,12.75,12.083295285359803,12.72934755643761,0,23.666666666666668,16.857142857142854,14.574365079365078,13.292222222222222,15.364764267990074,15.265690895559414,0,480,3780,7920,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,1,3,4,3,3,5,1,2,1,3,1,4,2,3,3,3,3,5,3,4,2,7,7,5,7,3,5,4,3,4,4,7,7,1,1,1,1,5,4,4,4,5,1,4,4,1,1,1,2,1,1,2,1,4,4,3,3,4,3,4,3,2,3,3,3,5,5,1,1,1,1,1,3,2,1,1,1,1,1,1,1,9.476190476190478,10.550235673530144,12.303492063492063,12.339409575787647
8023891,5,United Kingdom,NA,22,4,Man,Student,Completed Secondary School,2023-04-16T18:40:44Z,1379,"Game pass ran out so there were no Xbox games available to play other than Minecraft, and only Bedrock is registered as an Xbox game.",NA,NA,NA,NA,NA,NA,3.5,2.25,3.25,3.75,4,2.5,3.5833333333333335,2.8333333333333335,5.333333333333333,3,5,3.3333333333333335,5,2.3333333333333335,5.111111111111111,2.8888888888888893,1,3.2,2.3,3.642857142857143,1.1707317073170733,0.2977667493796526,0.25601587695360956,0,0,0.2796352583586626,0,1.1707317073170733,0.2977667493796526,0.26196973455718187,0,0,0.2796352583586626,0,180,180,180,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,4,4,4,2,5,3,3,4,4,3,3,3,3,4,3,2,5,1,3,3,5,6,5,5,1,3,5,2,5,5,5,5,3,5,2,4,6,7,5,4,2,2,3,1,1,2,1,2,1,2,3,1,5,3,3,3,4,4,4,4,4,4,3,4,3,3,2,2,2,1,2,4,3,3,4,1,1,1,1,1,0.2142857142857143,0.041677003225006205,0.22619047619047622,0.041677003225006205
7112463,1,United Kingdom,British Time (UK),50,32,Man,Working full-time,University Bachelors Degree,2023-02-10T11:27:00Z,2053,nope,4,3,3.3333333333333335,4,2.3333333333333335,1.3333333333333333,3.25,2,2.25,2.75,4.75,2.25,3.4166666666666665,2.3333333333333335,5.666666666666667,3,5.333333333333333,3.6666666666666665,1.3333333333333333,3,4.111111111111112,3.222222222222222,1.6,2.4,2.881818181818182,3,NA,NA,NA,2.0833333333333335,0.9047619047619049,1.1964285714285714,0,NA,NA,NA,2.1666666666666665,1.0595238095238095,1.5357142857142856,0,90,300,600,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,80,60,5,2,3,4,1,3,4,3,4,3,4,3,4,4,3,1,1,1,1,2,1,1,3,1,4,2,5,1,2,3,3,2,5,4,2,2,2,2,5,2,2,4,4,2,4,2,3,2,5,5,4,7,4,1,4,5,5,6,5,4,2,4,5,2,1,1,2,1,1,4,4,4,2,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,4,3,1,1,3,5,2,3,3,1,3,2,3,1,1,1,NA,NA,NA,NA
6550027,3,United Kingdom,NA,34,16,Man,Working full-time,University Bachelors Degree,2023-03-16T20:18:58Z,620,Continuing strikes at work have allowed me to play Xbox a little more. The last two teachers strikes I could attend the local picket however this recent one was in London and I can’t afford it. I did a 20km hike with the dog then had the rest of the day on Xbox which was great but I could of done some house chores and work that I need to do. Today I went fishing for a couple hours and had a few on Xbox. It’s been a refreshing two days!,NA,NA,NA,NA,NA,NA,4.25,2.75,4.25,2.25,4.5,1,4.333333333333333,2,5,4.333333333333333,4,3.6666666666666665,3.3333333333333335,2.6666666666666665,4.111111111111112,3.5555555555555554,1.4,2,2.645454545454546,3.7142857142857144,4.666666666666667,4.561984126984128,2.964285714285714,0.4166666666666667,0.8789280397022332,0.9526172165715703,0,4.75,4.83579365079365,3.113095238095238,0.5,0.9265707196029777,1.000248077400149,0,180,720,900,5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,1,4,2,4,3,5,1,4,2,4,3,4,1,4,4,4,2,4,1,5,1,5,5,5,5,4,4,5,5,4,4,4,5,4,4,3,5,1,1,5,4,3,4,1,4,2,2,2,3,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,2,3,3,1,1,1,2,1,1,2,1.3784920634920634,1.2753559910692134,1.4023015873015874,1.4837410071942445
2113322,5,United Kingdom,NA,44,26,Woman,Working full-time,Vocational or Similar,2023-04-19T09:57:16Z,47106,NA,NA,NA,NA,NA,NA,NA,3.75,3.25,5,2,5,1.5,4.583333333333333,2.25,5.666666666666667,3.6666666666666665,6.666666666666667,1,4.333333333333333,2,5.555555555555556,2.222222222222222,1.2,3.8,2.7272727272727275,3.4285714285714284,1.5052264808362368,0.7388282025819266,1.1434243176178662,0,0.2731505431971029,1.0027855153203342,0,1.5052264808362368,1.3346573982125125,3.3945409429280393,0,0.2731505431971029,1.136490250696379,0,0,180,720,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,1,5,2,4,3,5,1,5,3,4,4,5,1,5,1,4,2,5,3,5,2,5,6,7,6,4,1,6,1,7,6,7,6,1,1,1,1,4,7,5,4,1,1,4,1,1,2,2,3,1,3,4,2,4,3,2,3,4,4,3,5,2,3,4,4,4,3,1,1,1,4,5,4,3,3,4,1,1,2,1,1,1.5476190476190477,1.9766807243860085,5.452380952380952,4.465393202679236
5302158,1,United Kingdom,British Time (UK),36,18,Man,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-02-10T11:27:03Z,906,Nothing of note,2.3333333333333335,3.6666666666666665,3.3333333333333335,4,2.6666666666666665,2,3.75,2.5,4.25,2,5,1.25,4.333333333333333,1.9166666666666667,4.333333333333333,4,6.666666666666667,2.6666666666666665,1,1,4,2.5555555555555554,1,3,2.3545454545454545,3.5,NA,NA,NA,0.9166666666666666,1.0357142857142856,1.875,0,NA,NA,NA,1.1666666666666667,1.261904761904762,2.398809523809524,0,120,480,840,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,100,1,5,4,5,2,4,1,4,5,2,2,5,2,2,4,3,3,2,3,3,1,1,1,1,4,2,5,1,4,3,4,4,5,1,5,2,4,2,5,2,4,2,3,2,5,1,4,1,5,2,5,6,5,3,4,3,6,7,7,3,3,1,4,2,1,6,1,1,1,1,1,1,2,2,1,3,1,1,2,2,3,3,3,4,4,3,3,3,4,4,3,4,4,4,1,1,3,1,3,4,2,2,4,1,1,1,1,1,NA,NA,NA,NA
